Date,Close
2018-03-10,8866
2018-03-11,9578.63
2018-03-12,9205.12
2018-03-13,9194.85
2018-03-14,8269.81
2018-03-15,8300.86
2018-03-16,8338.35
2018-03-17,7916.88
2018-03-18,8223.68
2018-03-19,8630.65
2018-03-20,8913.47
2018-03-21,8929.28
2018-03-22,8728.47
2018-03-23,8879.62
2018-03-24,8668.12
2018-03-25,8495.78
2018-03-26,8209.4
2018-03-27,7833.04
2018-03-28,7954.48
2018-03-29,7165.7
2018-03-30,6890.52
2018-03-31,6973.53
2018-04-01,6844.23
2018-04-02,7083.8
2018-04-03,7456.11
2018-04-04,6853.84
2018-04-05,6811.47
2018-04-06,6636.32
2018-04-07,6911.09
2018-04-08,7023.52
2018-04-09,6770.73
2018-04-10,6834.76
2018-04-11,6968.32
2018-04-12,7889.25
2018-04-13,7895.96
2018-04-14,7986.24
2018-04-15,8329.11
2018-04-16,8058.67
2018-04-17,7902.09
2018-04-18,8163.42
2018-04-19,8294.31
2018-04-20,8845.83
2018-04-21,8895.58
2018-04-22,8802.46
2018-04-23,8930.88
2018-04-24,9697.5
2018-04-25,8845.74
2018-04-26,9281.51
2018-04-27,8987.05
2018-04-28,9348.48
2018-04-29,9419.08
2018-04-30,9240.55
2018-05-01,9119.01
2018-05-02,9235.92
2018-05-03,9743.86
2018-05-04,9700.76
2018-05-05,9858.15
2018-05-06,9654.8
2018-05-07,9373.01
2018-05-08,9234.82
2018-05-09,9325.18
2018-05-10,9043.94
2018-05-11,8441.49
2018-05-12,8504.89
2018-05-13,8723.94
2018-05-14,8716.79
2018-05-15,8510.38
2018-05-16,8368.83
2018-05-17,8094.32
2018-05-18,8250.97
2018-05-19,8247.18
2018-05-20,8513.25
2018-05-21,8418.99
2018-05-22,8041.78
2018-05-23,7557.82
2018-05-24,7587.34
2018-05-25,7480.14
2018-05-26,7355.88
2018-05-27,7368.22
2018-05-28,7135.99
2018-05-29,7472.59
2018-05-30,7406.52
2018-05-31,7494.17
2018-06-01,7541.45
2018-06-02,7643.45
2018-06-03,7720.25
2018-06-04,7514.47
2018-06-05,7633.76
2018-06-06,7653.98
2018-06-07,7678.24
2018-06-08,7624.92
2018-06-09,7531.98
2018-06-10,6786.02
2018-06-11,6906.92
2018-06-12,6582.36
2018-06-13,6349.9
2018-06-14,6675.35
2018-06-15,6456.58
2018-06-16,6550.16
2018-06-17,6499.27
2018-06-18,6734.82
2018-06-19,6769.94
2018-06-20,6776.55
2018-06-21,6729.74
2018-06-22,6083.69
2018-06-23,6162.48
2018-06-24,6173.23
2018-06-25,6249.18
2018-06-26,6093.67
2018-06-27,6157.13
2018-06-28,5903.44
2018-06-29,6218.3
2018-06-30,6404
2018-07-01,6385.82
2018-07-02,6614.18
2018-07-03,6529.59
2018-07-04,6597.55
2018-07-05,6639.14
2018-07-06,6673.5
2018-07-07,6856.93
2018-07-08,6773.88
2018-07-09,6741.75
2018-07-10,6329.95
2018-07-11,6394.71
2018-07-12,6228.81
2018-07-13,6238.05
2018-07-14,6276.12
2018-07-15,6359.64
2018-07-16,6741.75
2018-07-17,7321.04
2018-07-18,7370.78
2018-07-19,7466.86
2018-07-20,7354.13
2018-07-21,7419.29
2018-07-22,7418.49
2018-07-23,7711.11
2018-07-24,8424.27
2018-07-25,8181.39
2018-07-26,7951.58
2018-07-27,8165.01
2018-07-28,8192.15
2018-07-29,8218.46
2018-07-30,8180.48
2018-07-31,7780.44
2018-08-01,7624.91
2018-08-02,7567.15
2018-08-03,7434.39
2018-08-04,7032.85
2018-08-05,7068.48
2018-08-06,6951.8
2018-08-07,6753.12
2018-08-08,6305.8
2018-08-09,6568.23
2018-08-10,6184.71
2018-08-11,6295.73
2018-08-12,6322.69
2018-08-13,6297.57
2018-08-14,6199.71
2018-08-15,6308.52
2018-08-16,6334.73
2018-08-17,6580.63
2018-08-18,6423.76
2018-08-19,6506.07
2018-08-20,6308.53
2018-08-21,6488.76
2018-08-22,6376.71
2018-08-23,6534.88
2018-08-24,6719.96
2018-08-25,6763.19
2018-08-26,6707.26
2018-08-27,6884.64
2018-08-28,7096.28
2018-08-29,7047.16
2018-08-30,6978.23
2018-08-31,7037.58
2018-09-01,7193.25
2018-09-02,7272.72
2018-09-03,7260.06
2018-09-04,7361.66
2018-09-05,6792.83
2018-09-06,6529.17
2018-09-07,6467.07
2018-09-08,6225.98
2018-09-09,6300.86
2018-09-10,6329.7
2018-09-11,6321.2
2018-09-12,6351.8
2018-09-13,6517.31
2018-09-14,6512.71
2018-09-15,6543.2
2018-09-16,6517.18
2018-09-17,6281.2
2018-09-18,6371.3
2018-09-19,6398.54
2018-09-20,6519.67
2018-09-21,6734.95
2018-09-22,6721.98
2018-09-23,6710.63
2018-09-24,6595.41
2018-09-25,6446.47
2018-09-26,6495
2018-09-27,6676.75
2018-09-28,6644.13
2018-09-29,6601.96
2018-09-30,6625.56
2018-10-01,6589.62
2018-10-02,6556.1
2018-10-03,6502.59
2018-10-04,6576.69
2018-10-05,6622.48
2018-10-06,6588.31
2018-10-07,6602.95
2018-10-08,6652.23
2018-10-09,6642.64
2018-10-10,6585.53
2018-10-11,6256.24
2018-10-12,6274.58
2018-10-13,6285.99
2018-10-14,6290.93
2018-10-15,6596.54
2018-10-16,6596.11
2018-10-17,6544.43
2018-10-18,6476.71
2018-10-19,6465.41
2018-10-20,6489.19
2018-10-21,6482.35
2018-10-22,6487.16
2018-10-23,6475.74
2018-10-24,6495.84
2018-10-25,6476.29
2018-10-26,6474.75
2018-10-27,6480.38
2018-10-28,6486.39
2018-10-29,6332.63
2018-10-30,6334.27
2018-10-31,6317.61
2018-11-01,6377.78
2018-11-02,6388.44
2018-11-03,6361.26
2018-11-04,6376.13
2018-11-05,6419.66
2018-11-06,6461.01
2018-11-07,6530.14
2018-11-08,6453.72
2018-11-09,6385.62
2018-11-10,6409.22
2018-11-11,6411.27
2018-11-12,6371.27
2018-11-13,6359.49
2018-11-14,5738.35
2018-11-15,5648.03
2018-11-16,5575.55
2018-11-17,5554.33
2018-11-18,5623.54
2018-11-19,4871.49
2018-11-20,4451.87
2018-11-21,4602.17
2018-11-22,4365.94
2018-11-23,4347.11
2018-11-24,3880.76
2018-11-25,4009.97
2018-11-26,3779.13
2018-11-27,3820.72
2018-11-28,4257.42
2018-11-29,4278.847
2018-11-30,4017.269
2018-12-01,4214.672
2018-12-02,4139.878
2018-12-03,3894.131
2018-12-04,3956.894
2018-12-05,3753.995
2018-12-06,3521.102
2018-12-07,3419.937
2018-12-08,3476.115
2018-12-09,3614.234
2018-12-10,3502.656
2018-12-11,3424.588
2018-12-12,3486.95
2018-12-13,3313.677
2018-12-14,3242.485
2018-12-15,3236.762
2018-12-16,3252.839
2018-12-17,3545.865
2018-12-18,3696.059
2018-12-19,3745.951
2018-12-20,4134.441
2018-12-21,3896.544
2018-12-22,4014.183
2018-12-23,3998.98
2018-12-24,4078.599
2018-12-25,3815.491
2018-12-26,3857.298
2018-12-27,3654.833
2018-12-28,3923.919
2018-12-29,3820.409
2018-12-30,3865.953
2018-12-31,3742.7
2019-01-01,3843.52
2019-01-02,3943.409
2019-01-03,3836.741
2019-01-04,3857.718
2019-01-05,3845.195
2019-01-06,4076.633
2019-01-07,4025.248
2019-01-08,4030.848
2019-01-09,4035.296
2019-01-10,3678.925
2019-01-11,3687.365
2019-01-12,3661.301
2019-01-13,3552.953
2019-01-14,3706.052
2019-01-15,3630.675
2019-01-16,3655.007
2019-01-17,3678.564
2019-01-18,3657.839
2019-01-19,3728.568
2019-01-20,3601.014
2019-01-21,3576.032
2019-01-22,3604.577
2019-01-23,3585.123
2019-01-24,3600.865
2019-01-25,3599.766
2019-01-26,3602.46
2019-01-27,3583.966
2019-01-28,3470.45
2019-01-29,3448.117
2019-01-30,3486.182
2019-01-31,3457.793
2019-02-01,3487.945
2019-02-02,3521.061
2019-02-03,3464.013
2019-02-04,3459.154
2019-02-05,3466.357
2019-02-06,3413.768
2019-02-07,3399.472
2019-02-08,3666.78
2019-02-09,3671.204
2019-02-10,3690.188
2019-02-11,3648.431
2019-02-12,3653.529
2019-02-13,3632.071
2019-02-14,3616.881
2019-02-15,3620.811
2019-02-16,3629.788
2019-02-17,3673.836
2019-02-18,3915.714
2019-02-19,3947.094
2019-02-20,3999.821
2019-02-21,3954.118
2019-02-22,4005.527
2019-02-23,4142.527
2019-02-24,3810.427
2019-02-25,3882.696
2019-02-26,3854.358
2019-02-27,3851.047
2019-02-28,3854.785
2019-03-01,3859.584
2019-03-02,3864.415
2019-03-03,3847.176
2019-03-04,3761.557
2019-03-05,3896.375
2019-03-06,3903.943
2019-03-07,3911.484
2019-03-08,3901.132
2019-03-09,3963.314
2019-03-10,3951.6
2019-03-11,3905.227
2019-03-12,3909.156
2019-03-13,3906.717
2019-03-14,3924.369
2019-03-15,3960.911
2019-03-16,4048.726
2019-03-17,4025.229
2019-03-18,4032.507
2019-03-19,4071.19
2019-03-20,4087.476
2019-03-21,4029.327
2019-03-22,4023.968
2019-03-23,4035.826
2019-03-24,4022.168
2019-03-25,3963.071
2019-03-26,3985.081
2019-03-27,4087.066
2019-03-28,4069.107
2019-03-29,4098.375
2019-03-30,4106.66
2019-03-31,4105.404
2019-04-01,4158.183
2019-04-02,4879.878
2019-04-03,4973.022
2019-04-04,4922.799
2019-04-05,5036.681
2019-04-06,5059.817
2019-04-07,5198.897
2019-04-08,5289.771
2019-04-09,5204.958
2019-04-10,5324.552
2019-04-11,5064.488
2019-04-12,5089.539
2019-04-13,5096.586
2019-04-14,5167.722
2019-04-15,5067.108
2019-04-16,5235.56
2019-04-17,5251.938
2019-04-18,5298.386
2019-04-19,5303.812
2019-04-20,5337.886
2019-04-21,5314.531
2019-04-22,5399.365
2019-04-23,5572.362
2019-04-24,5464.867
2019-04-25,5210.516
2019-04-26,5279.348
2019-04-27,5268.291
2019-04-28,5285.139
2019-04-29,5247.353
2019-04-30,5350.727
2019-05-01,5402.697
2019-05-02,5505.284
2019-05-03,5768.29
2019-05-04,5831.167
2019-05-05,5795.708
2019-05-06,5746.807
2019-05-07,5829.501
2019-05-08,5982.458
2019-05-09,6174.529
2019-05-10,6378.849
2019-05-11,7204.771
2019-05-12,6972.372
2019-05-13,7814.915
2019-05-14,7994.416
2019-05-15,8205.168
2019-05-16,7884.909
2019-05-17,7343.896
2019-05-18,7271.208
2019-05-19,8197.689
2019-05-20,7978.309
2019-05-21,7963.328
2019-05-22,7680.066
2019-05-23,7881.847
2019-05-24,7987.372
2019-05-25,8052.544
2019-05-26,8673.216
2019-05-27,8805.778
2019-05-28,8719.962
2019-05-29,8659.487
2019-05-30,8319.473
2019-05-31,8574.502
2019-06-01,8564.017
2019-06-02,8742.958
2019-06-03,8208.995
2019-06-04,7707.771
2019-06-05,7824.231
2019-06-06,7822.023
2019-06-07,8043.951
2019-06-08,7954.128
2019-06-09,7688.077
2019-06-10,8000.33
2019-06-11,7927.714
2019-06-12,8145.857
2019-06-13,8230.924
2019-06-14,8693.833
2019-06-15,8838.375
2019-06-16,8994.488
2019-06-17,9320.353
2019-06-18,9081.763
2019-06-19,9273.521
2019-06-20,9527.16
2019-06-21,10144.557
2019-06-22,10701.691
2019-06-23,10855.371
2019-06-24,11011.103
2019-06-25,11790.917
2019-06-26,13016.231
2019-06-27,11182.807
2019-06-28,12407.332
2019-06-29,11959.371
2019-06-30,10817.155
2019-07-01,10583.135
2019-07-02,10801.678
2019-07-03,11961.27
2019-07-04,11215.438
2019-07-05,10978.46
2019-07-06,11208.551
2019-07-07,11450.847
2019-07-08,12285.958
2019-07-09,12573.812
2019-07-10,12156.513
2019-07-11,11358.662
2019-07-12,11815.986
2019-07-13,11392.379
2019-07-14,10256.059
2019-07-15,10895.09
2019-07-16,9477.642
2019-07-17,9693.803
2019-07-18,10666.482
2019-07-19,10530.732
2019-07-20,10767.14
2019-07-21,10599.105
2019-07-22,10343.106
2019-07-23,9900.768
2019-07-24,9811.926
2019-07-25,9911.842
2019-07-26,9870.304
2019-07-27,9477.678
2019-07-28,9552.86
2019-07-29,9519.146
2019-07-30,9607.424
2019-07-31,10085.628
2019-08-01,10399.669
2019-08-02,10518.175
2019-08-03,10821.727
2019-08-04,10970.185
2019-08-05,11805.653
2019-08-06,11478.169
2019-08-07,11941.969
2019-08-08,11966.407
2019-08-09,11862.937
2019-08-10,11354.024
2019-08-11,11523.579
2019-08-12,11382.616
2019-08-13,10895.83
2019-08-14,10051.704
2019-08-15,10311.546
2019-08-16,10374.339
2019-08-17,10231.744
2019-08-18,10345.811
2019-08-19,10916.054
2019-08-20,10763.232
2019-08-21,10138.05
2019-08-22,10131.056
2019-08-23,10407.965
2019-08-24,10159.961
2019-08-25,10138.518
2019-08-26,10370.82
2019-08-27,10185.5
2019-08-28,9754.423
2019-08-29,9510.2
2019-08-30,9598.174
2019-08-31,9630.664
2019-09-01,9757.971
2019-09-02,10346.761
2019-09-03,10623.54
2019-09-04,10594.493
2019-09-05,10575.533
2019-09-06,10353.303
2019-09-07,10517.255
2019-09-08,10441.276
2019-09-09,10334.975
2019-09-10,10115.976
2019-09-11,10178.372
2019-09-12,10410.127
2019-09-13,10360.547
2019-09-14,10358.049
2019-09-15,10347.713
2019-09-16,10276.794
2019-09-17,10241.272
2019-09-18,10198.248
2019-09-19,10266.415
2019-09-20,10181.642
2019-09-21,10019.717
2019-09-22,10070.393
2019-09-23,9729.324
2019-09-24,8620.566
2019-09-25,8486.993
2019-09-26,8118.968
2019-09-27,8251.846
2019-09-28,8245.915
2019-09-29,8104.186
2019-09-30,8293.868
2019-10-01,8343.276
2019-10-02,8393.042
2019-10-03,8259.992
2019-10-04,8205.939
2019-10-05,8151.5
2019-10-06,7988.156
2019-10-07,8245.623
2019-10-08,8228.783
2019-10-09,8595.74
2019-10-10,8586.474
2019-10-11,8321.757
2019-10-12,8336.556
2019-10-13,8321.006
2019-10-14,8374.687
2019-10-15,8205.369
2019-10-16,8047.527
2019-10-17,8103.911
2019-10-18,7973.208
2019-10-19,7988.561
2019-10-20,8222.078
2019-10-21,8243.721
2019-10-22,8078.203
2019-10-23,7514.672
2019-10-24,7493.489
2019-10-25,8660.7
2019-10-26,9244.973
2019-10-27,9551.715
2019-10-28,9256.148
2019-10-29,9427.688
2019-10-30,9205.727
2019-10-31,9199.585
2019-11-01,9261.104
2019-11-02,9324.718
2019-11-03,9235.354
2019-11-04,9412.612
2019-11-05,9342.527
2019-11-06,9360.88
2019-11-07,9267.562
2019-11-08,8804.881
2019-11-09,8813.582
2019-11-10,9055.526
2019-11-11,8757.788
2019-11-12,8815.662
2019-11-13,8808.263
2019-11-14,8708.095
2019-11-15,8491.992
2019-11-16,8550.761
2019-11-17,8577.976
2019-11-18,8309.286
2019-11-19,8206.146
2019-11-20,8027.268
2019-11-21,7642.75
2019-11-22,7296.578
2019-11-23,7397.797
2019-11-24,7047.917
2019-11-25,7146.134
2019-11-26,7218.371
2019-11-27,7531.664
2019-11-28,7463.106
2019-11-29,7761.244
2019-11-30,7569.63
2019-12-01,7424.292
2019-12-02,7321.988
2019-12-03,7320.146
2019-12-04,7252.035
2019-12-05,7448.308
2019-12-06,7546.997
2019-12-07,7556.238
2019-12-08,7564.345
2019-12-09,7400.899
2019-12-10,7278.12
2019-12-11,7217.427
2019-12-12,7243.134
2019-12-13,7269.685
2019-12-14,7124.674
2019-12-15,7152.302
2019-12-16,6932.48
2019-12-17,6640.515
2019-12-18,7276.803
2019-12-19,7202.844
2019-12-20,7218.816
2019-12-21,7191.159
2019-12-22,7511.589
2019-12-23,7355.628
2019-12-24,7322.532
2019-12-25,7275.156
2019-12-26,7238.967
2019-12-27,7290.088
2019-12-28,7317.99
2019-12-29,7422.653
2019-12-30,7292.995
2019-12-31,7193.599
2020-01-01,7200.174
2020-01-02,6985.47
2020-01-03,7344.884
2020-01-04,7410.657
2020-01-05,7411.317
2020-01-06,7769.219
2020-01-07,8163.692
2020-01-08,8079.863
2020-01-09,7879.071
2020-01-10,8166.554
2020-01-11,8037.538
2020-01-12,8192.494
2020-01-13,8144.194
2020-01-14,8827.765
2020-01-15,8807.011
2020-01-16,8723.786
2020-01-17,8929.038
2020-01-18,8942.809
2020-01-19,8706.245
2020-01-20,8657.643
2020-01-21,8745.895
2020-01-22,8680.876
2020-01-23,8406.516
2020-01-24,8445.435
2020-01-25,8367.848
2020-01-26,8596.83
2020-01-27,8909.819
2020-01-28,9358.59
2020-01-29,9316.63
2020-01-30,9508.993
2020-01-31,9350.529
2020-02-01,9392.875
2020-02-02,9344.365
2020-02-03,9293.521
2020-02-04,9180.963
2020-02-05,9613.424
2020-02-06,9729.802
2020-02-07,9795.943
2020-02-08,9865.119
2020-02-09,10116.674
2020-02-10,9856.611
2020-02-11,10208.236
2020-02-12,10326.055
2020-02-13,10214.38
2020-02-14,10312.116
2020-02-15,9889.425
2020-02-16,9934.434
2020-02-17,9690.143
2020-02-18,10141.996
2020-02-19,9633.387
2020-02-20,9608.476
2020-02-21,9686.441
2020-02-22,9663.182
2020-02-23,9924.516
2020-02-24,9650.175
2020-02-25,9341.705
2020-02-26,8820.522
2020-02-27,8784.494
2020-02-28,8672.455
2020-02-29,8599.509
2020-03-01,8562.454
2020-03-02,8869.67
2020-03-03,8787.786
2020-03-04,8755.246
2020-03-05,9078.763
2020-03-06,9122.546
2020-03-07,8909.954
2020-03-08,8108.116
2020-03-09,7923.645
2020-03-10,7909.729
2020-03-11,7911.43
2020-03-12,4970.788
2020-03-13,5563.707
2020-03-14,5200.366
2020-03-15,5392.315
2020-03-16,5014.48
2020-03-17,5225.629
2020-03-18,5238.438
2020-03-19,6191.193
2020-03-20,6198.778
2020-03-21,6185.066
2020-03-22,5830.255
2020-03-23,6416.315
2020-03-24,6734.804
2020-03-25,6681.063
2020-03-26,6716.44
2020-03-27,6469.798
2020-03-28,6242.194
2020-03-29,5922.043
2020-03-30,6429.842
2020-03-31,6438.645
2020-04-01,6606.776
2020-04-02,6793.625
2020-04-03,6733.387
2020-04-04,6867.527
2020-04-05,6791.129
2020-04-06,7271.781
2020-04-07,7176.415
2020-04-08,7334.099
2020-04-09,7302.089
2020-04-10,6865.493
2020-04-11,6859.083
2020-04-12,6971.092
2020-04-13,6845.038
2020-04-14,6842.428
2020-04-15,6642.11
2020-04-16,7116.804
2020-04-17,7187.235
2020-04-18,7257.665
2020-04-19,7189.425
2020-04-20,6881.958
2020-04-21,6880.323
2020-04-22,7117.208
2020-04-23,7429.725
2020-04-24,7550.901
2020-04-25,7569.936
2020-04-26,7679.867
2020-04-27,7795.601
2020-04-28,7807.059
2020-04-29,8801.038
2020-04-30,8658.554
2020-05-01,8864.767
2020-05-02,8988.597
2020-05-03,8897.469
2020-05-04,8912.654
2020-05-05,9003.07
2020-05-06,9268.762
2020-05-07,9951.519
2020-05-08,9842.666
2020-05-09,9593.896
2020-05-10,8756.431
2020-05-11,8601.796
2020-05-12,8804.478
2020-05-13,9269.987
2020-05-14,9733.722
2020-05-15,9328.197
2020-05-16,9377.014
2020-05-17,9670.739
2020-05-18,9726.575
2020-05-19,9729.038
2020-05-20,9522.981
2020-05-21,9081.762
2020-05-22,9182.577
2020-05-23,9209.287
2020-05-24,8790.368
2020-05-25,8906.935
2020-05-26,8835.053
2020-05-27,9181.018
2020-05-28,9525.751
2020-05-29,9439.124
2020-05-30,9700.414
2020-05-31,9461.059
2020-06-01,10167.269
2020-06-02,9529.804
2020-06-03,9656.718
2020-06-04,9800.637
2020-06-05,9665.533
2020-06-06,9653.68
2020-06-07,9758.853
2020-06-08,9771.489
2020-06-09,9795.7
2020-06-10,9870.095
2020-06-11,9321.781
2020-06-12,9480.844
2020-06-13,9475.277
2020-06-14,9386.788
2020-06-15,9450.702
2020-06-16,9538.024
2020-06-17,9480.255
2020-06-18,9411.841
2020-06-19,9288.019
2020-06-20,9332.341
2020-06-21,9303.63
2020-06-22,9648.718
2020-06-23,9629.658
2020-06-24,9313.61
2020-06-25,9264.813
2020-06-26,9162.918
2020-06-27,9045.391
2020-06-28,9143.582
2020-06-29,9190.854
2020-06-30,9137.993
2020-07-01,9228.325
2020-07-02,9123.41
2020-07-03,9087.304
2020-07-04,9132.488
2020-07-05,9073.942
2020-07-06,9375.475
2020-07-07,9252.277
2020-07-08,9428.333
2020-07-09,9277.968
2020-07-10,9278.808
2020-07-11,9240.347
2020-07-12,9276.5
2020-07-13,9243.614
2020-07-14,9243.214
2020-07-15,9192.837
2020-07-16,9132.228
2020-07-17,9151.393
2020-07-18,9159.04
2020-07-19,9185.817
2020-07-20,9164.231
2020-07-21,9374.888
2020-07-22,9525.363
2020-07-23,9581.072
2020-07-24,9536.893
2020-07-25,9677.113
2020-07-26,9905.167
2020-07-27,10990.873
2020-07-28,10912.823
2020-07-29,11100.468
2020-07-30,11111.214
2020-07-31,11323.467
2020-08-01,11759.593
2020-08-02,11053.614
2020-08-03,11246.349
2020-08-04,11205.893
2020-08-05,11747.022
2020-08-06,11779.773
2020-08-07,11601.473
2020-08-08,11754.046
2020-08-09,11675.739
2020-08-10,11878.111
2020-08-11,11410.525
2020-08-12,11584.935
2020-08-13,11784.138
2020-08-14,11768.871
2020-08-15,11865.698
2020-08-16,11892.804
2020-08-17,12254.402
2020-08-18,11991.233
2020-08-19,11758.283
2020-08-20,11878.372
2020-08-21,11592.489
2020-08-22,11681.825
2020-08-23,11664.848
2020-08-24,11774.596
2020-08-25,11366.135
2020-08-26,11488.363
2020-08-27,11323.397
2020-08-28,11542.5
2020-08-29,11506.865
2020-08-30,11711.506
2020-08-31,11680.82
2020-09-01,11970.479
2020-09-02,11414.034
2020-09-03,10245.297
2020-09-04,10511.813
2020-09-05,10169.567
2020-09-06,10280.352
2020-09-07,10369.563
2020-09-08,10131.517
2020-09-09,10242.348
2020-09-10,10363.139
2020-09-11,10400.915
2020-09-12,10442.171
2020-09-13,10323.756
2020-09-14,10680.838
2020-09-15,10796.951
2020-09-16,10974.905
2020-09-17,10948.99
2020-09-18,10944.586
2020-09-19,11094.347
2020-09-20,10938.271
2020-09-21,10462.26
2020-09-22,10538.46
2020-09-23,10225.864
2020-09-24,10745.549
2020-09-25,10702.29
2020-09-26,10754.438
2020-09-27,10774.427
2020-09-28,10721.327
2020-09-29,10848.83
2020-09-30,10787.618
2020-10-01,10623.33
2020-10-02,10585.164
2020-10-03,10565.493
2020-10-04,10684.429
2020-10-05,10804.001
2020-10-06,10621.664
2020-10-07,10679.137
2020-10-08,10923.628
2020-10-09,11109.995
2020-10-10,11296.361
2020-10-11,11384.182
2020-10-12,11399.29
2020-10-13,11414.398
2020-10-14,11429.507
2020-10-15,11495.35
2020-10-16,11322.123
2020-10-17,11358.102
2020-10-18,11483.359
2020-10-19,11742.037
2020-10-20,11916.335
2020-10-21,12823.689
2020-10-22,12965.892
2020-10-23,12931.539
2020-10-24,13108.062
2020-10-25,13031.174
2020-10-26,13075.248
2020-10-27,13654.219
2020-10-28,13271.285
2020-10-29,13437.883
2020-10-30,13546.522
2020-10-31,13780.995
2020-11-01,13737.109
2020-11-02,13550.489
2020-11-03,13950.301
2020-11-04,14133.707
2020-11-05,15579.849
2020-11-06,15565.881
2020-11-07,14833.754
2020-11-08,15479.567
2020-11-09,15332.315
2020-11-10,15290.902
2020-11-11,15701.34
2020-11-12,16276.344
2020-11-13,16317.809
2020-11-14,16068.139
2020-11-15,15955.588
2020-11-16,16716.111
2020-11-17,17645.406
2020-11-18,17804.006
2020-11-19,17817.09
2020-11-20,18621.314
2020-11-21,18642.232
2020-11-22,18370.002
2020-11-23,18364.121
2020-11-24,19107.465
2020-11-25,18732.121
2020-11-26,17150.623
2020-11-27,17108.402
2020-11-28,17717.414
2020-11-29,18177.484
2020-11-30,19625.836
2020-12-01,18802.998
2020-12-02,19201.092
2020-12-03,19445.398
2020-12-04,18699.766
2020-12-05,19154.23
2020-12-06,19345.121
2020-12-07,19191.631
2020-12-08,18321.145
2020-12-09,18553.916
2020-12-10,18264.992
2020-12-11,18058.904
2020-12-12,18803.656
2020-12-13,19142.383
2020-12-14,19246.645
2020-12-15,19417.076
2020-12-16,21310.598
2020-12-17,22805.162
2020-12-18,23137.961
2020-12-19,23869.832
2020-12-20,23477.295
2020-12-21,22803.082
2020-12-22,23783.029
2020-12-23,23241.346
2020-12-24,23735.949
2020-12-25,24664.791
2020-12-26,26437.037
2020-12-27,26272.295
2020-12-28,27084.809
2020-12-29,27362.438
2020-12-30,28840.953
2020-12-31,29001.721
2021-01-01,29374.152
2021-01-02,32127.268
2021-01-03,32782.023
2021-01-04,31971.914
2021-01-05,33992.43
2021-01-06,36824.363
2021-01-07,39371.043
2021-01-08,40797.609
2021-01-09,40254.547
2021-01-10,38356.441
2021-01-11,35566.656
2021-01-12,33922.961
2021-01-13,37316.359
2021-01-14,39187.328
2021-01-15,36825.367
2021-01-16,36178.141
2021-01-17,35791.277
2021-01-18,36630.074
2021-01-19,36069.805
2021-01-20,35547.75
2021-01-21,30825.699
2021-01-22,33005.762
2021-01-23,32067.643
2021-01-24,32289.379
2021-01-25,32366.393
2021-01-26,32569.85
2021-01-27,30432.547
2021-01-28,31649.605
2021-01-29,34316.387
2021-01-30,34269.523
2021-01-31,33114.359
2021-02-01,33537.176
2021-02-02,35510.289
2021-02-03,37472.09
2021-02-04,36926.066
2021-02-05,38144.309
2021-02-06,39266.012
2021-02-07,38903.441
2021-02-08,46196.465
2021-02-09,46481.105
2021-02-10,44918.184
2021-02-11,47909.332
2021-02-12,47504.852
2021-02-13,47105.516
2021-02-14,48717.289
2021-02-15,47945.059
2021-02-16,49199.871
2021-02-17,52149.008
2021-02-18,51679.797
2021-02-19,55888.133
2021-02-20,56099.52
2021-02-21,57539.945
2021-02-22,54207.32
2021-02-23,48824.426
2021-02-24,49705.332
2021-02-25,47093.852
2021-02-26,46339.762
2021-02-27,46188.453
2021-02-28,45137.77
2021-03-01,49631.242
2021-03-02,48378.988
2021-03-03,50538.242
2021-03-04,48561.168
2021-03-05,48927.305
2021-03-06,48912.383
2021-03-07,51206.691
2021-03-08,52246.523
2021-03-09,54824.117
2021-03-10,56008.551
2021-03-11,57805.121
2021-03-12,57332.09
2021-03-13,61243.086
2021-03-14,59302.316
2021-03-15,55907.199
2021-03-16,56804.902
2021-03-17,58870.895
2021-03-18,57858.922
2021-03-19,58346.652
2021-03-20,58313.645
2021-03-21,57523.422
2021-03-22,54529.145
2021-03-23,54738.945
2021-03-24,52774.266
2021-03-25,51704.16
2021-03-26,55137.312
2021-03-27,55973.512
2021-03-28,55950.746
2021-03-29,57750.199
2021-03-30,58917.691
2021-03-31,58918.832
2021-04-01,59095.809
